dim_hidden,seed,param_num_u,train_loss_euler,test_loss_euler,abs_rel_err_test_policy_median,abs_rel_err_test_policy_max,abs_rel_err_test_policy_10_percentile,abs_rel_err_test_policy_90_percentile
3,13,10,1.1039999662898481e-05,5.98142923990963e-06,0.003808323759585619,0.011261356063187122,0.0013298594858497381,0.010227731429040432
3,14,10,9.82694655249361e-06,5.344142664398532e-06,0.003581332042813301,0.010852557606995106,0.001327947131358087,0.009804584085941315
3,15,10,9.398581823916174e-07,5.023144922233769e-07,0.001056523877196014,0.002989568980410695,0.0003630724095273763,0.00275618489831686
3,16,10,3.054027430948736e-08,1.9637283799056604e-08,0.00030055191018618643,0.00033918433473445475,6.331425538519397e-05,0.0003363979049026966
3,17,10,5.7613560784375295e-06,3.1140195915213553e-06,0.002766902558505535,0.008105941116809845,0.0009254284668713808,0.00735447695478797
3,18,10,7.3673122642503586e-06,3.9199267121148296e-06,0.0031247062142938375,0.008522039279341698,0.0010378739098086953,0.007741396781057119
3,19,10,6.0529360780492425e-05,3.287426079623401e-05,0.008887634612619877,0.026611384004354477,0.003220723010599613,0.02407154254615307
3,20,10,2.272431993333157e-05,1.2320165296841878e-05,0.005467219278216362,0.016303816810250282,0.0018850539345294237,0.014794188551604748
3,21,10,7.770937372697517e-06,4.210537554172333e-06,0.003238979959860444,0.00934648048132658,0.0011642446042969823,0.00842957478016615
3,22,10,1.5551571777905338e-05,8.483740202791523e-06,0.004393921233713627,0.013696925714612007,0.0016609878512099385,0.012474819086492062
3,23,10,2.8675547127932077e-06,1.5319518524847808e-06,0.00193694734480232,0.005436430219560862,0.0006369521142914891,0.0049392664805054665
3,24,10,5.29933686266304e-07,2.82507642168639e-07,0.0008067161543294787,0.0022641336545348167,0.00029386422829702497,0.002078173216432333
3,25,10,1.6869130377017427e-06,9.007182484310761e-07,0.0014756435994058847,0.004110571928322315,0.0005299309268593788,0.0037495093420147896
3,26,10,1.0492124602023978e-05,5.663839147018734e-06,0.0037448483053594828,0.010847995057702065,0.0013558706268668175,0.009791605174541473
3,27,10,7.242007882268808e-08,4.449745816259565e-08,0.0003678793436847627,0.0009398721158504486,0.00011589941277634352,0.0008049191092140973
3,28,10,4.647165042115375e-06,2.479428985679988e-06,0.002467202488332987,0.006897794548422098,0.0008089456241577864,0.006267175544053316
3,29,10,1.124069854085974e-06,6.086174266783928e-07,0.0012158191530033946,0.0036086984910070896,0.00044720133882947266,0.003261403413489461
3,30,10,3.092334736720659e-05,1.6946749383350834e-05,0.006202492397278547,0.019602037966251373,0.0023648524656891823,0.017841238528490067
3,31,10,1.4147157401112054e-07,8.127721429218582e-08,0.0004931886796839535,0.0013393177650868893,0.00016203820996452123,0.0011713773710653186
3,32,10,1.4342812448830955e-07,8.522144412381749e-08,0.0006249320576898754,0.0008073390927165747,0.00012650682765524834,0.0008056005463004112
3,33,10,1.7379705923303845e-06,9.280563517677365e-07,0.001466721179895103,0.004165321588516235,0.0005230253445915878,0.0038140066899359226
3,34,10,1e-08,1.2114537817353721e-08,0.00035804990329779685,0.00045328299165703356,4.149512460571714e-05,0.0004449235275387764
3,35,10,6.0188525822013617e-05,3.316778384032659e-05,0.008644800633192062,0.027608515694737434,0.0032952725887298584,0.025134898722171783
3,36,10,4.538046141533414e-06,2.4499443043168867e-06,0.002435155678540468,0.00710310647264123,0.0008404302643612027,0.006437833420932293
3,37,10,7.865890552238852e-07,4.4597734927265265e-07,0.0011219291482120752,0.0031077375169843435,0.00039306841790676117,0.0027287325356155634
3,38,10,9.415208523932961e-08,5.066670638598225e-08,0.000336177326971665,0.00095264712581411,0.00011724721844075248,0.0008780108182691038
3,39,10,3.032290806004312e-05,1.6619096641079523e-05,0.006355081219226122,0.019252778962254524,0.0021705939434468746,0.01745465211570263
3,40,10,4.6348159798981214e-07,2.5252879254367144e-07,0.0008059345418587327,0.0022846648935228586,0.00026781627093441784,0.002045104978606105
3,41,10,9.64821629168e-06,5.2150626288494095e-06,0.003562338650226593,0.010428132489323616,0.0012708245776593685,0.009439177811145782
3,42,10,4.420798177307006e-06,2.380638534305035e-06,0.002400138881057501,0.0070228069089353085,0.0008421269012615085,0.006361928768455982
3,43,10,4.301126409700373e-06,2.3346076432062546e-06,0.0024219690822064877,0.007110406644642353,0.0008685422944836318,0.006401562597602606
