dim_hidden,seed,param_num,train_loss_bellman,test_loss_bellman,abs_rel_err_test_median,abs_rel_err_test_max,abs_rel_err_test_10_percentile,abs_rel_err_test_90_percentile
81,12,325,2.188384678447619e-05,3.845325409201905e-05,0.007368335034698248,0.02151298150420189,0.001336674322374165,0.016425244510173798
81,13,325,4.8259786126436666e-05,6.564801878994331e-05,0.004390904679894447,0.028063004836440086,0.00134173349943012,0.023923687636852264
81,14,325,7.828815432731062e-05,0.00021298280626069754,0.021418867632746696,0.03744896873831749,0.011620622128248215,0.031652044504880905
81,15,325,3.600437776185572e-05,9.357995440950617e-05,0.00487851444631815,0.02368851937353611,0.0004444932856131345,0.018835322931408882
81,16,325,7.63369371270528e-06,3.1456336728297174e-05,0.019770124927163124,0.04086260870099068,0.014283033087849617,0.03423357754945755
81,17,325,1.7531061530462466e-05,3.8105976273072883e-05,0.016133062541484833,0.02592276595532894,0.013564875349402428,0.024043947458267212
81,18,325,1.905530552903656e-05,3.7275276554282755e-05,0.007898028939962387,0.0163455568253994,0.0018844588194042444,0.015493684448301792
81,19,325,1.4816967450315133e-05,2.912238414864987e-05,0.004791373386979103,0.015315166674554348,0.001091639744117856,0.008772439323365688
81,20,325,1.7518739696242847e-05,2.7034120648750104e-05,0.004571876954287291,0.015648046508431435,0.002461232477799058,0.011329817585647106
81,21,325,1.9240753317717463e-05,3.27217931044288e-05,0.00598813034594059,0.01953374780714512,0.0016102985246106982,0.01833447255194187
81,22,325,2.4268905690405518e-05,3.538897362886928e-05,0.013940817676484585,0.017805417999625206,0.012438837438821793,0.0168678667396307
81,23,325,3.150072006974369e-05,5.837854041601531e-05,0.015022363513708115,0.05150840803980827,0.008974680677056313,0.045469366014003754
81,24,325,2.7059242711402476e-05,6.974159623496234e-05,0.00409936998039484,0.03186538815498352,0.0011530069168657064,0.02405025251209736
81,25,325,2.8443428163882345e-05,7.486535469070077e-05,0.008749560452997684,0.016482695937156677,0.0068565974943339825,0.014619254507124424
81,26,325,2.100534584315028e-05,6.003349699312821e-05,0.0037336586974561214,0.009297528304159641,0.0005290154367685318,0.007341325748711824
81,27,325,2.5575976906111464e-05,4.6132343413773924e-05,0.007961071096360683,0.021648431196808815,0.0012099490268155932,0.014174857176840305
81,28,325,2.6437986889504828e-05,6.540559115819633e-05,0.009550189599394798,0.02467900700867176,0.0035575018264353275,0.023200931027531624
81,29,325,3.9315807953244075e-05,7.72733983467333e-05,0.006419747602194548,0.015373041853308678,0.0025852364487946033,0.010655115358531475
81,30,325,4.5091292122378945e-05,9.850961214397103e-05,0.014878272078931332,0.035438571125268936,0.005621753167361021,0.0313529409468174
81,31,325,2.5114226446021348e-05,3.944816126022488e-05,0.019962502643465996,0.04048990458250046,0.013362102210521698,0.0355362668633461
81,32,325,1.0873748578887898e-05,4.422931306180544e-05,0.046896643936634064,0.07690964639186859,0.03878723457455635,0.06818759441375732
81,33,325,4.693532537203282e-05,9.129851969191805e-05,0.00539915356785059,0.03496691584587097,0.0011875696945935488,0.02330773137509823
81,34,325,3.156009188387543e-05,8.864126721164212e-05,0.011448130942881107,0.03651529550552368,0.002835729857906699,0.03179618716239929
81,35,325,1.9859004169120453e-05,3.8567355659324676e-05,0.006324790883809328,0.01466580294072628,0.0048977709375321865,0.00769490422680974
81,36,325,2.90377556666499e-05,4.0492654079571366e-05,0.010453345254063606,0.0130068464204669,0.0026143372524529696,0.012808204628527164
81,37,325,8.784306373854633e-06,2.558561936893966e-05,0.008094961754977703,0.021223189309239388,0.0025835526175796986,0.02006766013801098
81,38,325,5.96112477069255e-06,1.2800910553778522e-05,0.0024089510552585125,0.009420382790267467,0.001075824606232345,0.006526071112602949
81,39,325,2.457360824337229e-05,8.176131814252585e-05,0.005479495041072369,0.019470345228910446,0.002916900208219886,0.013413435779511929
81,40,325,3.0336688723764382e-05,3.726593422470614e-05,0.004427819047123194,0.0074287778697907925,0.0022748669143766165,0.0068466272205114365
81,41,325,1.8565033315098844e-05,6.998283788561821e-05,0.04480785131454468,0.08759074658155441,0.034229837357997894,0.0801294669508934
81,42,325,1.260990848095389e-05,3.0490089557133615e-05,0.012111368589103222,0.03904101997613907,0.0051568616181612015,0.03461715206503868
81,43,325,1.25177284644451e-05,2.795282307488378e-05,0.0032166156452149153,0.00981152057647705,0.0005647114594466984,0.005419802851974964
81,44,325,2.271559242217336e-05,5.4275897127809e-05,0.004698597360402346,0.01966756582260132,0.002132803900167346,0.015662014484405518
81,45,325,3.8953770854277536e-05,0.00011734893632819876,0.04960572347044945,0.0731712207198143,0.03951052203774452,0.0650227963924408
81,46,325,2.5044582798727788e-05,4.277863627066836e-05,0.01680070161819458,0.02160511165857315,0.013554908335208893,0.019244292750954628
81,47,325,3.013991954503581e-05,7.659597031306475e-05,0.012679916806519032,0.034028466790914536,0.009285153821110725,0.023721246048808098
81,48,325,4.264357266947627e-05,8.621886081527919e-05,0.023013019934296608,0.054924894124269485,0.010316817089915276,0.04212126135826111
81,49,325,2.3604088710271753e-05,4.273383456165902e-05,0.0238244216889143,0.030328676104545593,0.019233940169215202,0.028979869559407234
100,0,401,1.84313248610124e-05,2.5978366466006264e-05,0.004271985962986946,0.019579540938138962,0.0010156241478398442,0.01632745936512947
100,1,401,1.7895321434480138e-05,4.383149280329235e-05,0.0055545116774737835,0.013182817958295345,0.0030645248480141163,0.010972120799124241
100,2,401,9.387798854731955e-06,2.2621481548412703e-05,0.004181607626378536,0.01672203280031681,0.0010242920834571123,0.01047759409993887
100,3,401,4.5029333705315366e-05,0.00011973519576713443,0.017799852415919304,0.03272596746683121,0.01626511849462986,0.024002527818083763
100,4,401,3.837596523226239e-06,3.841308716800995e-05,0.03902209550142288,0.06566917151212692,0.03128376603126526,0.059448689222335815
100,5,401,9.983330528484657e-06,3.142281639156863e-05,0.006378474645316601,0.012796781957149506,0.003387300530448556,0.008384032174944878
100,6,401,1.2427341971488204e-05,2.140616561518982e-05,0.03432159125804901,0.05911753699183464,0.025520851835608482,0.054379869252443314
100,7,401,2.2540332793141715e-05,6.768862658645958e-05,0.006388505455106497,0.01313891913741827,0.003424800233915448,0.009442870505154133
100,8,401,7.8451585068251e-06,1.2060181688866578e-05,0.008964554406702518,0.02326129376888275,0.007426220923662186,0.01886279135942459
100,9,401,4.60630253655836e-05,6.826171738794073e-05,0.012996770441532135,0.039533816277980804,0.0030906316824257374,0.033566806465387344
100,10,401,1.940022593771573e-05,4.360971070127562e-05,0.013002618215978146,0.020351475104689598,0.00860942155122757,0.017443610355257988
100,11,401,2.137892988685053e-05,5.68252507946454e-05,0.004735569003969431,0.015690702944993973,0.003254606854170561,0.0067708054557442665
100,12,401,2.0390356439747848e-05,4.080302096554078e-05,0.006676177494227886,0.0252856258302927,0.0023917851503938437,0.01635316014289856
100,13,401,1.4404331523110159e-05,2.696136107260827e-05,0.0023522255942225456,0.006706700194627047,0.00028179798391647637,0.006475499831140041
100,14,401,1.5382449419121258e-05,4.033745062770322e-05,0.019954321905970573,0.024474168196320534,0.015905413776636124,0.023142581805586815
100,15,401,1.1282682862656657e-05,4.63526594103314e-05,0.02208639681339264,0.025675853714346886,0.019666971638798714,0.025150880217552185
100,16,401,2.997145384142641e-05,8.904501737561077e-05,0.026912221685051918,0.03769104927778244,0.023787233978509903,0.03159017488360405
100,17,401,3.1915977160679176e-05,6.806250166846439e-05,0.04438450187444687,0.09223473817110062,0.03184262663125992,0.07773424685001373
100,18,401,4.339579390943982e-06,2.044568827841431e-05,0.034528329968452454,0.05235724523663521,0.024032438173890114,0.046048857271671295
100,19,401,7.957834895933047e-06,1.4456197277468164e-05,0.028217943385243416,0.04290264472365379,0.024620922282338142,0.03703512251377106
100,20,401,2.0405515897437e-05,3.6540634027915075e-05,0.011114458553493023,0.02259913831949234,0.0025517791509628296,0.019925212487578392
100,21,401,1.731382326397579e-05,4.697031181422062e-05,0.014180999249219894,0.02168688364326954,0.01212388463318348,0.01710561476647854
100,22,401,7.688838195463177e-06,2.4838442186592147e-05,0.012745670042932034,0.014734520576894283,0.010757888667285442,0.014481819234788418
100,23,401,1.769700065779034e-05,3.846165054710582e-05,0.012478998862206936,0.031860608607530594,0.006056682206690311,0.02550690993666649
100,24,401,7.571788955829106e-06,5.545213753066491e-06,0.034528885036706924,0.07482948154211044,0.024863624945282936,0.06389671564102173
100,25,401,1.9329803762957454e-05,4.595272184815258e-05,0.04589302837848663,0.06347530335187912,0.033101800829172134,0.05488579347729683
100,26,401,3.391980135347694e-05,7.594002090627328e-05,0.00373150990344584,0.01073980052024126,0.0008380291983485222,0.00862659327685833
100,27,401,7.0463420343003236e-06,9.115305147133768e-06,0.004604526329785585,0.010258588939905167,0.0035663419403135777,0.007846828550100327
100,28,401,1.2485796105465852e-05,2.6197536499239504e-05,0.00859635230153799,0.027940820902585983,0.0031721554696559906,0.021848974749445915
100,29,401,2.1336407371563837e-05,5.6976212363224477e-05,0.013992734253406525,0.03637794032692909,0.005341161508113146,0.029934627935290337
100,30,401,1.6306887118844315e-05,3.214773823856376e-05,0.004771851934492588,0.00975110288709402,0.0016461577033624053,0.008296010084450245
100,31,401,8.393971256737132e-06,2.620860504976008e-05,0.016469616442918777,0.02035396918654442,0.01376604475080967,0.019359393045306206
100,32,401,5.653118932968937e-06,1.0992943316523451e-05,0.0031528256367892027,0.005854247137904167,0.0011169869685545564,0.005344219971448183
100,33,401,1.2131316907471046e-05,2.0372794097056612e-05,0.016091790050268173,0.020468508824706078,0.01463821530342102,0.020193500444293022
100,34,401,6.277463853621157e-06,1.2078516192559619e-05,0.004627875983715057,0.007437300868332386,0.0038296272978186607,0.006824736949056387
100,35,401,2.753832632151898e-05,4.2466850572964177e-05,0.013901164755225182,0.04330156370997429,0.006658180151134729,0.03536548838019371
100,36,401,5.580136985372519e-06,2.800119727908168e-05,0.024153362959623337,0.03654049336910248,0.01754528097808361,0.03318370506167412
100,37,401,1.66620229720138e-05,3.641950752353296e-05,0.0012317256769165397,0.009869921021163464,0.00022078950132708997,0.004849940538406372
100,38,401,1.1821250154753216e-05,2.8051517801941372e-05,0.00923125259578228,0.019437888637185097,0.0035611127968877554,0.016872823238372803
100,39,401,1.2659869753406383e-05,5.483153654495254e-05,0.014079689979553223,0.025165533646941185,0.011338446289300919,0.023795321583747864
100,40,401,1.220378362631891e-05,3.644360913312994e-05,0.014073251746594906,0.02891584113240242,0.008649636059999466,0.025226246565580368
100,41,401,8.697636985743884e-06,4.1281837184214965e-05,0.058381736278533936,0.10912564396858215,0.04736008867621422,0.09581451863050461
100,42,401,1.7763599316822365e-05,6.811537605244666e-05,0.01069504301995039,0.017434313893318176,0.008610805496573448,0.01617000438272953
100,43,401,1.9751521904254332e-05,3.8788803067291155e-05,0.01965447887778282,0.03032047487795353,0.016468524932861328,0.027724312618374825
100,44,401,2.9284943593665957e-05,6.373492942657322e-05,0.005578606855124235,0.021269416436553,0.002001902787014842,0.013246535323560238
100,45,401,8.884007002052385e-06,2.667043372639455e-05,0.005193107295781374,0.01699194684624672,0.0021696402691304684,0.012538990005850792
100,46,401,1.9999421056127176e-05,3.340698458487168e-05,0.005093688610941172,0.01644827239215374,0.002634292235597968,0.014685110189020634
100,47,401,4.6209184802137315e-05,5.986437827232294e-05,0.021507998928427696,0.028278103098273277,0.011364421807229519,0.027542686089873314
100,48,401,7.688178811804391e-06,1.3054717783234082e-05,0.002505214186385274,0.005095714703202248,0.00048542796866968274,0.0045294249430298805
100,49,401,3.641016155597754e-05,4.92611616209615e-05,0.008993280120193958,0.016854116693139076,0.004405981861054897,0.013933312147855759
150,0,601,3.5003924949705834e-06,1.3925053281127475e-05,0.005519697908312082,0.008855832740664482,0.0020759988110512495,0.008425439707934856
150,1,601,1.5079466493261862e-06,9.561988917994313e-06,0.008300289511680603,0.016034960746765137,0.0062137688510119915,0.015434078872203827
150,2,601,2.7750256776926108e-06,1.054432232194813e-05,0.01733522117137909,0.024962488561868668,0.012210237793624401,0.02456784062087536
150,3,601,3.241655576857738e-06,5.9424323808343615e-06,0.001790963695384562,0.0034533303696662188,0.00029495006310753524,0.002788487821817398
150,4,601,6.334840236377204e-06,9.687655619927682e-06,0.015696633607149124,0.03997310250997543,0.008858459070324898,0.03318503499031067
150,5,601,4.539513156487374e-06,2.9042970709269866e-05,0.017275050282478333,0.02195526473224163,0.014852453023195267,0.021002110093832016
150,6,601,2.3046075057209237e-06,1.8105327399098314e-05,0.050218019634485245,0.09030147641897202,0.039399515837430954,0.08021829277276993
150,7,601,9.695211701910011e-06,3.3686603273963556e-05,0.008435569703578949,0.012142563238739967,0.00595605606213212,0.010397481732070446
150,8,601,6.168397248984547e-06,1.396577135892585e-05,0.0020038278307765722,0.0038523704279214144,0.0009217430488206446,0.0031759494449943304
150,9,601,3.950650352635421e-06,1.3134539585735183e-05,0.014251974411308765,0.02225455828011036,0.007834669202566147,0.02153616026043892
150,10,601,3.022779083039495e-06,1.075506406778004e-05,0.0037178301718086004,0.009201216511428356,0.0006117462762631476,0.0058614835143089294
150,11,601,2.5706440283101983e-06,2.4934550310717896e-05,0.0013175630010664463,0.01274566538631916,0.0003810997004620731,0.004890818148851395
150,12,601,9.87591192824766e-06,2.8794205718440935e-05,0.01854696497321129,0.03739112243056297,0.008015010505914688,0.032819416373968124
150,13,601,4.17552928411169e-06,1.5662200894439593e-05,0.022181160748004913,0.03892223909497261,0.016905652359128,0.036662645637989044
150,14,601,3.462611630311585e-06,2.33713180932682e-05,0.01126259844750166,0.027989670634269714,0.0038833683356642723,0.02547745406627655
150,15,601,1.1923949386982713e-05,3.3055537642212585e-05,0.0026695341803133488,0.011802307330071926,0.0006682699895463884,0.0069096628576517105
150,16,601,3.313288289064076e-06,1.3865137589164078e-05,0.02010766789317131,0.03276390954852104,0.015867529436945915,0.02963181398808956
150,17,601,3.0384635465452448e-06,2.09521585929906e-05,0.00931418128311634,0.014496834017336369,0.0057221632450819016,0.013448418118059635
150,18,601,2.663666464286507e-06,1.7778254914446734e-05,0.0026280060410499573,0.008139494806528091,0.00036746184923686087,0.007327762432396412
150,19,601,1.3505888091458473e-05,3.213614400010556e-05,0.00467677554115653,0.019139418378472328,0.00026314935530535877,0.013966118916869164
150,20,601,4.371306658867979e-06,1.3071371540718246e-05,0.00841747410595417,0.010785500518977642,0.00678681256249547,0.009870955720543861
150,21,601,5.84395820624195e-06,1.9654809875646606e-05,0.008859516121447086,0.011311712674796581,0.0033479139674454927,0.009971396066248417
150,22,601,2.6684774638852105e-06,2.197288631577976e-05,0.013345039449632168,0.017282895743846893,0.00830467976629734,0.016414834186434746
150,23,601,1.3636227777169552e-05,2.876699363696389e-05,0.0019343583844602108,0.009909292683005333,0.0010328823700547218,0.006628137081861496
150,24,601,6.569540005330055e-07,7.952088708407246e-06,0.025409292429685593,0.04777947813272476,0.020606456324458122,0.04256700351834297
150,25,601,3.3627932225499535e-06,3.321774784126319e-05,0.005992177873849869,0.01699063368141651,0.004205317236483097,0.013716165907680988
150,26,601,1.2829574416173273e-06,3.3343396353302523e-05,0.024302056059241295,0.039853785187006,0.013821807689964771,0.03331180289387703
150,27,601,8.52455741551239e-06,1.7860949810710736e-05,0.022726865485310555,0.04877175763249397,0.007014848757535219,0.03835105895996094
150,28,601,7.490689768019365e-06,3.0497380066663027e-05,0.021112799644470215,0.03155393525958061,0.017168663442134857,0.029025807976722717
150,29,601,1.5468759784198483e-06,9.564640095049981e-06,0.04626112058758736,0.08848371356725693,0.03151387721300125,0.07645724713802338
150,30,601,9.476008244746481e-07,7.144606115616625e-06,0.013413716107606888,0.02188299596309662,0.009601211175322533,0.019747722893953323
150,31,601,2.7528506052476587e-06,1.3218518688518088e-05,0.017491072416305542,0.02673427201807499,0.012511448003351688,0.026497866958379745
150,32,601,1.9224662537453696e-06,4.400038596941158e-05,0.012417735531926155,0.0241057388484478,0.00853498000651598,0.018838124349713326
150,33,601,6.436737294279737e-06,1.1055964023398701e-05,0.015768293291330338,0.022903522476553917,0.013055356219410896,0.02012697234749794
150,34,601,1.6246812037934433e-06,1.806347063393332e-05,0.019397059455513954,0.028312984853982925,0.012530232779681683,0.026921281591057777
150,35,601,1.7897465340865892e-06,2.5868468583212234e-05,0.009347401559352875,0.016919031739234924,0.006342251319438219,0.014980564825236797
150,36,601,2.009474656006205e-06,1.9020440959138796e-05,0.014252048917114735,0.018548743799328804,0.008726206608116627,0.01781671680510044
150,37,601,1.414975031366339e-05,5.0578120863065124e-05,0.011234689503908157,0.02082977071404457,0.009041094221174717,0.014949459582567215
150,38,601,2.486955054337159e-06,1.6918736946536228e-05,0.009355755522847176,0.013098431751132011,0.007975855842232704,0.012054748833179474
150,39,601,2.592209966678638e-06,1.0468555046827532e-05,0.009551946073770523,0.019187908619642258,0.005446339957416058,0.01579182967543602
150,40,601,2.395388037257362e-06,2.7853757273987867e-05,0.00473864795640111,0.008459493517875671,0.0013009004760533571,0.007603899110108614
150,41,601,3.569000227798824e-06,1.2214816706546117e-05,0.014675556682050228,0.031053995713591576,0.010582470335066319,0.028774389997124672
150,42,601,2.3122074708226137e-06,7.782172360748518e-06,0.005060340743511915,0.007659149821847677,0.0031485091894865036,0.00725397327914834
150,43,601,1.3480082088790368e-05,2.5364675821037963e-05,0.0035900776274502277,0.012069128453731537,0.0019922370556741953,0.00827814918011427
150,44,601,2.298220351804048e-06,4.61095032733283e-06,0.004362690262496471,0.0095328688621521,0.0019572121091187,0.00924193486571312
150,45,601,7.258428922796156e-06,2.796166154439561e-05,0.021069560199975967,0.026982780545949936,0.01590532809495926,0.025857139378786087
150,46,601,9.7010024546762e-07,3.171672506141476e-05,0.02358728088438511,0.04198775812983513,0.014475586824119091,0.03510244935750961
150,47,601,3.212911678929231e-06,1.1098344657511916e-05,0.0145748071372509,0.024644609540700912,0.012664140202105045,0.02336999773979187
150,48,601,3.7583897665172117e-06,3.5873767046723515e-05,0.0018570058746263385,0.017279531806707382,0.00019604868430178612,0.00793883204460144
150,49,601,7.514287062804215e-06,2.090226007567253e-05,0.04479324817657471,0.08277207612991333,0.038567617535591125,0.07398384809494019
200,0,801,6.761000008737028e-07,1.0264475349686109e-05,0.02426222898066044,0.04075547307729721,0.019766317680478096,0.03508153185248375
200,1,801,6.286705342972709e-07,1.639495530980639e-05,0.042709968984127045,0.08109889179468155,0.03248072415590286,0.07061810791492462
200,2,801,4.843144324695459e-06,2.488419158908073e-05,0.009906257502734661,0.019263384863734245,0.005473577417433262,0.014154812321066856
200,3,801,2.493673719072831e-06,2.0934316125931218e-05,0.0074554081074893475,0.013272847048938274,0.00467901024967432,0.00933627039194107
200,4,801,4.418883690959774e-06,3.0990275263320655e-05,0.015066857449710369,0.035633135586977005,0.00838906317949295,0.030222373083233833
200,5,801,7.811423188286426e-07,2.5947883841581643e-05,0.0033766503911465406,0.012274175882339478,0.0006934376433491707,0.0056946673430502415
200,6,801,1.2615332707355265e-06,1.2344142305664718e-05,0.0120944082736969,0.022286392748355865,0.005776876118034124,0.019178476184606552
200,7,801,2.0550203316815896e-06,9.731136742630042e-06,0.017060384154319763,0.025736020877957344,0.00990495178848505,0.022884977981448174
200,8,801,2.855281536540133e-06,1.9213051928090863e-05,0.03520633652806282,0.05693560838699341,0.03120974637567997,0.050471290946006775
200,9,801,1.9477679416013416e-06,1.0462865247973241e-05,0.01848563738167286,0.02897137962281704,0.014244314283132553,0.026952475309371948
200,10,801,7.739594138911343e-07,7.361534699157346e-06,0.024505598470568657,0.05110979080200195,0.016729159280657768,0.04315623268485069
200,11,801,1.6324624994012993e-06,5.524990683625219e-06,0.016844894737005234,0.028433555737137794,0.014400324784219265,0.02449708618223667
200,12,801,1.2139551017753547e-06,1.5097803952812683e-05,0.0013974185567349195,0.005501271225512028,0.00014522919082082808,0.004025176167488098
200,13,801,6.092857915973582e-07,6.281652076722821e-06,0.0009661966469138861,0.003434357000514865,0.00024501708685420454,0.0029015548061579466
200,14,801,4.2016931729449425e-06,1.307904767600121e-05,0.01972401887178421,0.031099678948521614,0.014801143668591976,0.026654642075300217
200,15,801,1.8415742033539573e-06,1.233161128766369e-05,0.014162295497953892,0.02754954621195793,0.010009811259806156,0.027342459186911583
200,16,801,4.0437578263663454e-07,1.3225387192505877e-05,0.03763126581907272,0.07228076457977295,0.030151700600981712,0.06429754197597504
200,17,801,1.0307370530426851e-06,3.6188917874824256e-05,0.02247251383960247,0.03644834831357002,0.018753452226519585,0.03398526459932327
200,18,801,1.6870773151822505e-06,1.8869421182898805e-05,0.003403219860047102,0.01028450671583414,0.0016639471286907792,0.009567957371473312
200,19,801,1.5829787116672378e-06,1.613708445802331e-05,0.01575978472828865,0.02533239871263504,0.011058500967919827,0.023740697652101517
200,20,801,3.0320325095090084e-06,4.3316300434526056e-05,0.01131244283169508,0.026896866038441658,0.007726571522653103,0.018525807186961174
200,21,801,1.9830963537970092e-06,7.306492079806048e-06,0.011388078331947327,0.0182795412838459,0.007602541241794825,0.01739707589149475
200,22,801,2.9482623631338356e-06,1.4957472558307927e-05,0.0026582451537251472,0.007449965458363295,0.0017320998013019562,0.0033990396186709404
200,23,801,1.4760692010895582e-06,9.90135049505625e-06,0.027504097670316696,0.05194076895713806,0.021871739998459816,0.04549515247344971
200,24,801,1.5583734693791484e-06,1.1648950930975843e-05,0.0014696444850414991,0.004515951965004206,0.0004058533231727779,0.003306714817881584
200,25,801,8.577359835726384e-07,1.7239795852219686e-05,0.006507563404738903,0.009755718521773815,0.0018215203890576959,0.008238760754466057
200,26,801,2.623517730171443e-06,8.976606295618694e-06,0.0032131890766322613,0.00861312448978424,0.0017610478680580854,0.00584587175399065
200,27,801,1.971479605344939e-06,1.0453822142153513e-05,0.04550148919224739,0.08300049602985382,0.03645980358123779,0.07114541530609131
200,28,801,7.549825227215479e-07,3.594421286834404e-05,0.0043209148570895195,0.006848599761724472,0.002956254407763481,0.005997038912028074
200,29,801,1.6805220184323844e-06,1.0923703484877478e-05,0.012203456833958626,0.016167834401130676,0.007727638818323612,0.014264356344938278
200,30,801,1.4885957853039145e-06,1.7801703506847844e-05,0.01690984144806862,0.023302439600229263,0.010380634106695652,0.022134212777018547
200,31,801,9.873750741462572e-07,9.106797733693384e-06,0.023027149960398674,0.040499817579984665,0.020040465518832207,0.03681078180670738
200,32,801,1.1159122550452594e-06,1.0337314051866997e-05,0.01641100086271763,0.02919054590165615,0.012420298531651497,0.027409598231315613
200,33,801,2.786699496937217e-06,4.977253865945386e-06,0.01645056903362274,0.024723436683416367,0.013730756007134914,0.02128227800130844
200,34,801,8.150647090587881e-07,2.139930620614905e-05,0.023269088938832283,0.038075435906648636,0.01598902978003025,0.03597693145275116
200,35,801,1.067665380105609e-06,1.1480800822027959e-05,0.007417585700750351,0.020323272794485092,0.0056419591419398785,0.017428264021873474
200,36,801,1.6506178326380905e-06,1.4505848412227351e-05,0.0016790226800367236,0.008760256692767143,0.000670444336719811,0.005349726416170597
200,37,801,1.5481781474591116e-06,1.1375331268936861e-05,0.013891475275158882,0.019456522539258003,0.00995105691254139,0.01672975718975067
200,38,801,1.7026953855747706e-06,1.1953057764912955e-05,0.0017737328307703137,0.009386376477777958,0.0006843482260592282,0.0044645932503044605
200,39,801,6.741532160958741e-06,2.9904767870903015e-05,0.005738485604524612,0.012478859163820744,0.0036528303753584623,0.007981359958648682
200,40,801,1.7732735386744025e-06,9.780856998986565e-06,0.010650716722011566,0.017397219315171242,0.008818822912871838,0.016616057604551315
200,41,801,8.869817520462675e-07,2.3253018298419192e-05,0.020616760477423668,0.035730235278606415,0.016794521361589432,0.030877821147441864
200,42,801,7.695368822169257e-07,7.00431110089994e-06,0.01876830868422985,0.04064260423183441,0.014510632492601871,0.037315286695957184
200,43,801,2.8099514111090684e-06,1.4623559764004312e-05,0.024897847324609756,0.041884925216436386,0.019122151657938957,0.03699326515197754
200,44,801,1.921675902849529e-06,9.525642781227361e-06,0.0009438322740606964,0.005153504200279713,8.665329369250685e-05,0.0026272668037563562
200,45,801,1.4369849168360815e-06,1.7736301742843352e-05,0.027274779975414276,0.04346811771392822,0.017357468605041504,0.041297320276498795
200,46,801,8.161421760632948e-07,1.1832345990114845e-05,0.0025730100460350513,0.007796829100698233,0.0009528071968816221,0.006898508872836828
200,47,801,1.0418143574497662e-06,1.0374908924859483e-05,0.019683843478560448,0.0424174927175045,0.016069669276475906,0.03891148045659065
200,48,801,6.200465918482223e-07,1.2633725418709219e-05,0.0048501333221793175,0.007918908260762691,0.0017010978190228343,0.007335538510233164
200,49,801,1.5470321841348778e-06,1.2875227184849791e-05,0.0029560609254986048,0.006899500265717506,0.0009346427395939827,0.005871730390936136
250,0,1001,5.774769533672952e-07,5.948018497292651e-06,0.0004940301296301186,0.0034592922311276197,8.699778118170798e-05,0.0015778158558532596
250,1,1001,4.2124699461965065e-07,1.105193678085925e-05,0.0024467334151268005,0.01030451525002718,0.0006790307816118002,0.0046614669263362885
250,2,1001,6.05369905315456e-07,7.5321354415791575e-06,0.010618625208735466,0.018017975613474846,0.005381987430155277,0.017744233831763268
250,3,1001,5.334370030141145e-07,4.9926957217394374e-06,0.0040291971527040005,0.006222566124051809,0.0029012460727244616,0.005551477428525686
250,4,1001,5.825421567351441e-07,8.886797331797425e-06,0.018846284598112106,0.02970651164650917,0.014603698626160622,0.02778586745262146
250,5,1001,8.16918429791258e-07,1.4238979019864928e-05,0.01111969631165266,0.015086684376001358,0.0050787427462637424,0.014623750001192093
250,6,1001,2.1717012543831515e-07,4.606826678354992e-06,0.013547913171350956,0.0301196426153183,0.009608572348952293,0.025858528912067413
250,7,1001,6.703705821564654e-07,6.132822363724699e-06,0.008242419920861721,0.01752726174890995,0.002717839553952217,0.017207516357302666
250,8,1001,1.1574253448998206e-06,3.351680061314255e-05,0.011223157867789268,0.0291945468634367,0.005259536672383547,0.02126152068376541
250,9,1001,1.2386174148559803e-06,3.4801673791662324e-06,0.0057853758335113525,0.014356100931763649,0.0030993991531431675,0.011044330894947052
250,10,1001,5.828818530062563e-07,1.631034683668986e-05,0.012342036701738834,0.017522210255265236,0.006033908110111952,0.017157774418592453
250,11,1001,5.125605184730375e-07,1.045086082740454e-05,0.00966004841029644,0.02090451493859291,0.006263488903641701,0.020178887993097305
250,12,1001,5.544588930206373e-07,6.037293132976629e-06,0.005846236366778612,0.008553414605557919,0.0022015185095369816,0.008095338009297848
250,13,1001,7.084938715706812e-07,1.1780285603890661e-05,0.011383088305592537,0.019594410434365273,0.009560740552842617,0.018528306856751442
250,14,1001,6.588585961253557e-07,6.017170562699903e-06,0.005186720751225948,0.007713085971772671,0.0035236699040979147,0.00683106854557991
250,15,1001,8.960570312410709e-07,1.2326556316111237e-05,0.004915241152048111,0.008271328173577785,0.002871619537472725,0.006530384533107281
250,16,1001,8.036873282435408e-07,1.4752947208762635e-05,0.002247800352051854,0.00604866212233901,0.0007876777672208846,0.0056125568225979805
250,17,1001,3.709399720719375e-07,5.470923497341573e-06,0.016831303015351295,0.03142496570944786,0.011592513881623745,0.029175054281949997
250,18,1001,3.387727645076666e-07,7.752109013381414e-06,0.012531745247542858,0.02144460380077362,0.011421851813793182,0.018807917833328247
250,19,1001,1.852533614510321e-06,1.467089714424219e-05,0.023670967668294907,0.05348018929362297,0.01943945325911045,0.04595468193292618
250,20,1001,4.1360351588082267e-07,5.226645043876488e-06,0.011899507604539394,0.02256282977759838,0.006243084091693163,0.019584257155656815
250,21,1001,1.164562490885146e-06,1.4166424989525694e-05,0.02820381335914135,0.050316132605075836,0.019925909116864204,0.046690281480550766
250,22,1001,1.221493334924162e-06,1.1836016710731201e-05,0.013012138195335865,0.014476489275693893,0.007447412703186274,0.013981875032186508
250,23,1001,3.577328016035608e-07,1.1470724530227017e-05,0.02862834744155407,0.05441233143210411,0.02210155874490738,0.05085402727127075
