dim_hidden,seed,n_params,train_loss,test_loss,abs_rel_err_median,abs_rel_err_max,abs_rel_err_10_percentile,abs_rel_err_90_percentile
4,22,37,2.607433998491615e-05,2.0259287339285947e-05,0.021919000494546443,0.04517460079394207,0.004005041326821902,0.04412441865802791
4,23,37,2.0627761841751635e-05,2.498086541891098e-05,0.021470441174518722,0.028542202706174257,0.004077774597933407,0.026812779355519463
4,24,37,8.417516073677689e-05,4.8352641897508875e-05,0.07452858726477149,0.07999733882216652,0.022574666484557502,0.07841851045628441
4,25,37,1.4748980902368203e-05,1.325854827882722e-05,0.007772135423865841,0.012536926229448124,0.003418375779402332,0.0108852530498281
4,26,37,8.41753208078444e-05,4.8351452278438956e-05,0.07452828678379625,0.0799966446756299,0.0225745881939425,0.07841782886577568
4,27,37,8.41752698761411e-05,4.8352492740377784e-05,0.07452858726477149,0.07999747765147383,0.0225745099033275,0.07841870511218198
4,28,37,3.23187377944123e-05,1.737412458169274e-05,0.02885371424714656,0.03185841533760435,0.012861992288154966,0.030563424392947295
4,29,37,9.03126874618465e-06,6.572640359081561e-06,0.004688876533837764,0.007473811067702551,0.0030460743242746624,0.006529773114700549
4,30,37,1.28882102217176e-05,8.946982234192546e-06,0.009728883887746889,0.01967521414403388,0.001190256832254903,0.017196631618915086
4,31,37,7.7442018664442e-05,4.444608566700481e-05,0.0693351757349966,0.0743171377130909,0.02172126511606055,0.07271455963664405
4,32,37,3.268079672125168e-05,1.633495594433043e-05,0.026153346203398386,0.04343864707975843,0.006041026129260498,0.04176625770451545
4,33,37,0.013071116991341114,0.0021797865629196167,1.0,1.0,0.999999999999986,1.0
4,34,37,4.7154651838354766e-05,2.4100585505948402e-05,0.03475335346853431,0.05379487413176346,0.015816704981538754,0.05147787689070909
4,35,37,3.2043808460002765e-05,1.6528745618415996e-05,0.040719109938668674,0.045194913916175534,0.009370221464148171,0.043797935696944894
4,36,37,8.417534991167486e-05,4.835261279367842e-05,0.07452843702428387,0.07999699174889821,0.022574687623023552,0.07841816264584786
4,37,37,8.417515346081927e-05,4.8351965233450755e-05,0.07452828678379625,0.07999657526097624,0.0225745881939425,0.07841775930368837
4,38,37,7.296635430975584e-06,8.9970262706629e-06,0.003480237767917474,0.013671524016716194,0.0005312368005448046,0.012217611788187333
4,39,37,5.586603583651595e-05,2.3872864403529093e-05,0.034391841952268076,0.05376422507228936,0.015126711721876115,0.05153396704450679
4,40,37,6.886274786666036e-05,3.4921216865768656e-05,0.056682598995665294,0.06650828966199143,0.022305783630578963,0.06473373004811891
4,41,37,5.7700573961483315e-05,2.4585071514593437e-05,0.036348641038970286,0.054483651647248756,0.017430071114934637,0.05197878667157024
4,42,37,3.883342651533894e-05,2.4278635464725085e-05,0.03545881459369055,0.05416003363691932,0.016302231381662317,0.051773855487284484
4,43,37,1.3122689779265784e-05,1.1213442121515982e-05,0.003120814259421718,0.007036450096956135,0.0008023792929136885,0.006030079863615522
4,44,37,3.0307166525744833e-05,2.156086338800378e-05,0.02881138970050325,0.04874882199437728,0.004560933441072568,0.04718372057666519
4,45,37,8.26622544991551e-06,6.628500159422401e-06,0.004006155436532989,0.006799539187403427,0.0027045543346346903,0.006000480506557241
4,46,37,1.5750234524603002e-05,1.1480127795948647e-05,0.0018850890267888215,0.015020396361580599,0.00022496898290989655,0.013704497856771967
4,47,37,8.416650962317362e-05,4.8350502765970305e-05,0.07452392980965533,0.07999324335760051,0.022570466975968744,0.07841454423783842
4,48,37,1.3704395314562134e-05,5.467159098770935e-06,0.017439974139066984,0.026775174117056856,0.0063583627152358465,0.024743103751572924
4,49,37,8.332302968483418e-05,4.696628457168117e-05,0.07333777139675804,0.07856017783277018,0.022550502086236834,0.07695534142480516
5,0,51,3.429662683629431e-05,2.2732405341230333e-05,0.03205284986658793,0.05140124268303148,0.009352137309178625,0.04962782775203387
5,1,51,4.5896984374849126e-05,2.512028004275635e-05,0.038139330859461834,0.055401245425376465,0.01938742862485193,0.05270684510795472
5,2,51,1.4700181054649875e-05,1.3738428606302477e-05,0.00885068870456813,0.012181957804315463,0.003783615140001068,0.010990366788595832
5,3,51,3.0316230549942702e-05,2.1528285287786275e-05,0.02870483820713369,0.04876136707509339,0.004348386027263661,0.04719012209939203
5,4,51,8.417529897997156e-05,4.835203071706928e-05,0.07452858726477149,0.07999733882216652,0.0225745881939425,0.07841845492456148
5,5,51,8.417492063017562e-05,4.835218715015799e-05,0.07452843702428387,0.07999685291959088,0.022574765913638557,0.07841810711412493
5,6,51,0.00016158026119228452,0.00010480981291038916,0.9032206533895254,0.9092947602921534,0.8139404276920109,0.9076899134002736
5,7,51,1.9965687897638418e-05,1.154680740000913e-05,0.01326945841610014,0.01888527389059272,0.01025857371773765,0.016500327611456388
5,8,51,2.790423786791507e-05,2.1450034182635136e-05,0.028278423989694466,0.04830463599273429,0.0038112205198177233,0.046731154458796935
5,9,51,3.812401700997725e-05,2.0546156520140357e-05,0.044765151417560586,0.04894129218891072,0.011959566119449294,0.04734501008964358
5,10,51,3.900541560142301e-05,2.4144103008438833e-05,0.03501546320075806,0.05401632861051258,0.01594065603093183,0.05168801854767671
5,11,51,8.417546632699668e-05,4.835143772652373e-05,0.07452836190404007,0.07999719999285919,0.022574765913638557,0.07841841283346833
5,12,51,2.615672565298155e-05,2.049997783615254e-05,0.023266547166066485,0.0458744209852673,0.00268538805953366,0.044605363767293
5,13,51,9.409634913026821e-06,5.40477185495547e-06,0.0075832459890101305,0.015363176682289603,0.0015271188845706254,0.011893272452014315
5,14,51,8.417529170401394e-05,4.835140862269327e-05,0.07452821166355245,0.07999671409028357,0.022574687623023552,0.07841777333405275
5,15,51,1.2482839338190388e-05,9.84951839200221e-06,0.005263226873995291,0.016855258630854686,0.0018371578073285142,0.013959042196618603
5,16,51,3.919208211300429e-06,4.24923064201721e-06,0.009726414705692254,0.017934873585118714,0.004156731601044916,0.015857466384519656
