dim_hidden,seed,n_params,train_loss,test_loss,abs_rel_err_median,abs_rel_err_max,abs_rel_err_10_percentile,abs_rel_err_90_percentile
175,18,701,4.114595526516496e-07,4.1625628455221886e-07,0.0028344130719679356,0.005958697422244975,0.0010118042304088659,0.0044522173500159265
175,19,701,4.852781216868607e-07,1.117962483476731e-06,0.0029480421646781987,0.0067511676111934055,0.0005499624681529257,0.005538799610504279
175,20,701,9.701434322550995e-08,1.281300541222663e-07,0.0024869081700409214,0.005130927677338135,0.0005778573789948183,0.00391129885273615
175,21,701,1.7764540416465024e-07,4.791561423189705e-07,0.0021701691132590514,0.0047788842598013755,0.00016628335221296832,0.0033430085357913967
175,22,701,8.042204626690364e-07,1.9775505677444016e-07,0.0011685557687176565,0.003758106053228553,0.0001750313071109879,0.003123634419251761
175,23,701,1.6417510551036685e-07,2.1617221079850424e-07,0.0014390081120751917,0.0038531427327473497,0.0002381318713215872,0.0029303040637581983
175,24,701,1.920660224641324e-06,7.236629357976199e-07,0.0018236472580390863,0.0061714190058385085,0.00018035239446664684,0.005285946007931785
175,25,701,2.6534257813182194e-07,2.891259498483123e-07,0.0015356427772634565,0.003806032768778735,5.990630795418066e-05,0.0030818848277754125
175,26,701,4.6585205382143613e-07,5.351280378818046e-07,0.0016885934493292495,0.005562644550009863,0.0001357892610115125,0.003593943517346718
175,27,701,1.392075432704587e-07,1.501929460800966e-07,0.0013705131887474275,0.003699587383301293,6.359849640068012e-05,0.0028697054880421216
175,28,701,1.4324324126846477e-07,3.452861108144134e-07,0.0015720383841411798,0.004195021880832773,0.00026856460227546897,0.002948798718189725
175,29,701,1.663056679035435e-07,2.0248361920494062e-07,0.0009050490219096542,0.004186366563184021,0.00012047349694007933,0.0031014037232738293
175,30,701,1.5697763444677548e-07,2.551661282268469e-07,0.0016481530753885579,0.0035613258824202967,5.57259849124954e-05,0.0027900276692906013
175,31,701,1.8709540938743885e-07,3.169729154706147e-07,0.0019534447779401254,0.004812061348871785,0.00027687222141911313,0.0036512890096823103
175,32,701,1.3790540265290474e-07,3.6197010899741144e-07,0.0015450524481953258,0.003892824829771357,9.717864980791532e-05,0.0028718039423641113
175,33,701,1.5470158132302458e-07,2.906171232552879e-07,0.0012010565817901393,0.0036775020316214286,0.00010999354230880541,0.002999104763515453
175,34,701,1.8597823725485796e-07,2.4287183464366535e-07,0.001573533281450949,0.0044974394927973504,9.520544306867723e-05,0.003089469114367124
175,35,701,4.902421642327681e-05,2.888065682782326e-05,0.0570340438428291,0.06151027294195277,0.015189537041416866,0.06005834002227157
175,36,701,7.152335683713318e-07,2.5706378892209614e-07,0.004249106472554849,0.007457568038745889,0.0012420016637131233,0.006229268354811948
175,37,701,5.126808559907658e-07,2.7214150577492546e-07,0.0020909502985463364,0.005232757716018701,0.00038986146083393137,0.0037527759581702956
175,38,701,2.5710638510645367e-05,1.5693844034103677e-05,0.03155410449008922,0.03910804014440976,0.01299231954332583,0.03684371829361388
175,39,701,1.313479316422672e-07,1.0606141387370371e-07,0.0009867626697666696,0.0033991064080650412,9.45703304590784e-05,0.002744517715330164
175,40,701,1.4066422693304048e-07,1.432648559784866e-07,0.002029939352922053,0.004291760265248136,0.00044813822875307415,0.0033403842137737284
175,41,701,1.9022214473807253e-05,9.790449439606164e-06,0.03135364740183329,0.03634156474925454,0.006157766501475215,0.03511487950051478
175,42,701,3.5103332720609615e-06,1.38335610699869e-06,0.008447558205911743,0.011704851285057891,0.00345810916409798,0.010351714928647187
175,43,701,7.122843470597218e-08,2.540346315527131e-07,0.0012459349077166824,0.004595170929992941,0.00021054775103379974,0.0036838592139002064
175,44,701,4.920178753309301e-07,2.1157512719582883e-07,0.002147823761728123,0.005402722311666291,0.0004719905571162427,0.003843509878905108
175,45,701,4.871192231803434e-07,7.493165412597591e-07,0.0012048381459173246,0.004120817814260297,0.00016135392472216685,0.002976570027277276
175,46,701,5.464134460453351e-07,5.222782988312247e-07,0.0013876979825726912,0.003664612533404207,0.00022286607116256762,0.002673554725127536
175,47,701,7.176594863267383e-06,4.316436843510019e-06,0.01926666657816151,0.023277653510652238,0.0052800551141136765,0.022014918987603226
