dim_hidden,seed,param_num_v,train_loss_bellman,test_loss_bellman,abs_rel_err_test_value_function_median,abs_rel_err_test_value_function_max,abs_rel_err_test_value_function_10_percentile,abs_rel_err_test_value_function_90_percentile
4,25,33,0.6111356616020203,0.5913400053977966,0.4045752286911011,0.4045752286911011,0.05740020424127579,0.4045752286911011
4,26,33,0.43079063296318054,0.3642505705356598,0.09185311198234558,0.22674253582954407,0.013157100416719913,0.1971418857574463
4,27,33,0.4307911694049835,0.3642372190952301,0.09177699685096741,0.2266661375761032,0.013132148422300816,0.19706539809703827
4,28,33,0.4307914078235626,0.364251047372818,0.09185347706079483,0.2267429083585739,0.013157211244106293,0.19714222848415375
4,29,33,0.43079090118408203,0.3642503619194031,0.09185318648815155,0.22674253582954407,0.01315697655081749,0.19714173674583435
4,30,33,9.977735970778667e-09,8.590903100014202e-09,0.0001051488725352101,0.00012340693501755595,8.577934750064742e-06,0.00011506981536513194
4,31,33,0.39362236857414246,0.38339951634407043,0.16654297709465027,0.29175636172294617,0.0459209680557251,0.2660667896270752
4,32,33,0.39362335205078125,0.38339874148368835,0.1665426790714264,0.2917560636997223,0.04592112451791763,0.2660664916038513
4,33,33,9.977094705959644e-09,8.676306784138887e-09,0.00010492889123270288,0.00012326028081588447,8.344430170836858e-06,0.00011463720147730783
4,34,33,0.4307909905910492,0.3642510175704956,0.09185326099395752,0.22674275934696198,0.013157027773559093,0.19714201986789703
4,35,33,0.6111356616020203,0.5913400053977966,0.404575377702713,0.404575377702713,0.05740012601017952,0.404575377702713
4,36,33,0.3936236500740051,0.3833996653556824,0.1665429025888443,0.29175636172294617,0.04592103511095047,0.2660667896270752
4,37,33,0.43079081177711487,0.36425071954727173,0.09185340255498886,0.22674275934696198,0.013157151639461517,0.19714196026325226
4,38,33,9.919816967851602e-09,8.567733189579485e-09,0.00010544217366259545,0.00012304031406529248,8.577934750064742e-06,0.00011498916137497872
4,39,33,0.6111347079277039,0.5913376212120056,0.40457332134246826,0.40457332134246826,0.05740121379494667,0.40457332134246826
4,40,33,0.39362362027168274,0.38339918851852417,0.1665429025888443,0.29175621271133423,0.04592112451791763,0.2660667598247528
4,41,33,0.6111335754394531,0.5913364291191101,0.4045731723308563,0.4045731723308563,0.05740128830075264,0.4045731723308563
4,42,33,0.43079081177711487,0.3642509877681732,0.09185340255498886,0.22674283385276794,0.013157159090042114,0.19714215397834778
4,43,33,0.4307909309864044,0.36425071954727173,0.09185326099395752,0.22674261033535004,0.013156969100236893,0.19714196026325226
4,44,33,0.4307909905910492,0.36425089836120605,0.09185340255498886,0.22674283385276794,0.013157159090042114,0.19714203476905823
4,45,33,0.4307909309864044,0.3642507493495941,0.09185332804918289,0.226742684841156,0.01315703522413969,0.19714194536209106
4,46,33,0.39362290501594543,0.38339996337890625,0.1665429025888443,0.29175636172294617,0.04592086374759674,0.2660667896270752
4,47,33,9.937346057142804e-09,8.610820501075978e-09,0.00010536884656175971,0.00012465346662793308,8.15767725725891e-06,0.0001157224178314209
4,48,33,0.3936236500740051,0.38339993357658386,0.16654297709465027,0.29175636172294617,0.0459209568798542,0.2660667896270752
4,49,33,0.4307909309864044,0.3642507791519165,0.09185326099395752,0.226742684841156,0.013157100416719913,0.19714196026325226
5,0,46,0.4307909905910492,0.3642507791519165,0.09185318648815155,0.226742684841156,0.013157092966139317,0.1971418857574463
5,1,46,0.4307911694049835,0.36425086855888367,0.09185340255498886,0.2267429083585739,0.01315721869468689,0.1971421092748642
5,2,46,0.6111347079277039,0.5913376212120056,0.40457332134246826,0.40457332134246826,0.05740121379494667,0.40457332134246826
5,3,46,0.6111335754394531,0.5913364291191101,0.4045731723308563,0.4045731723308563,0.05740128830075264,0.4045731723308563
5,4,46,0.39362335205078125,0.38339442014694214,0.1665382832288742,0.29175063967704773,0.0459245890378952,0.2660612165927887
5,5,46,0.4307907223701477,0.3642505705356598,0.09185318648815155,0.22674261033535004,0.013156969100236893,0.19714181125164032
5,6,46,0.43079128861427307,0.3642507791519165,0.09185332804918289,0.22674283385276794,0.01315721869468689,0.1971421092748642
5,7,46,0.3936235308647156,0.38339900970458984,0.1665426790714264,0.29175621271133423,0.04592112451791763,0.26606661081314087
